datetime,resolutioncode,offshoreonshore,region,gridconnectiontype,measured,mostrecentforecast,mostrecentconfidence10,mostrecentconfidence90,dayahead11hforecast,dayahead11hconfidence10,dayahead11hconfidence90,dayaheadforecast,dayaheadconfidence10,dayaheadconfidence90,weekaheadforecast,weekaheadconfidence10,weekaheadconfidence90,monitoredcapacity,loadfactor,decrementalbidid
2025-12-12T16:45:00+01:00,PT15M,Offshore,Federal,Elia,888.59,762.0,386.9,1033.9,439.4,162.4,739.4,461.7,194.4,731.8,230.6,44.7,1475.3,2262.1,0.39,''
2025-12-12T17:00:00+01:00,PT15M,Offshore,Federal,Elia,997.44,849.7,447.9,1124.6,428.1,153.8,725.0,479.5,201.2,750.4,273.9,41.4,1666.7,2262.1,0.44,''
2025-12-12T17:15:00+01:00,PT15M,Offshore,Federal,Elia,1093.23,909.9,475.9,1193.6,421.4,149.5,715.5,498.6,208.7,770.0,311.5,39.3,1852.8,2262.1,0.48,''
2025-12-12T17:30:00+01:00,PT15M,Offshore,Federal,Elia,1145.68,969.5,517.2,1271.9,424.6,150.8,718.4,517.5,216.7,790.3,349.4,35.3,1964.7,2262.1,0.51,''
2025-12-12T17:45:00+01:00,PT15M,Offshore,Federal,Elia,1286.33,1029.3,571.8,1359.8,438.5,157.3,734.3,536.6,225.5,812.0,387.2,30.3,2001.4,2262.1,0.57,''
2025-12-12T18:00:00+01:00,PT15M,Offshore,Federal,Elia,1435.36,1120.2,677.7,1489.8,473.3,179.8,773.4,554.6,234.3,834.0,451.6,40.4,1988.4,2262.1,0.63,''
2025-12-12T18:15:00+01:00,PT15M,Offshore,Federal,Elia,1496.28,1176.8,735.5,1585.0,493.5,187.7,797.8,579.8,249.7,863.1,494.4,39.9,1954.8,2262.1,0.66,''
2025-12-12T18:30:00+01:00,PT15M,Offshore,Federal,Elia,1503.55,1232.1,792.0,1663.9,514.2,196.8,822.3,604.5,265.3,893.3,537.4,38.0,1943.4,2262.1,0.66,''
2025-12-12T18:45:00+01:00,PT15M,Offshore,Federal,Elia,1575.56,1288.7,849.8,1729.8,535.9,207.4,847.3,628.7,280.9,924.4,580.5,35.1,1950.8,2262.1,0.7,''
2025-12-12T19:00:00+01:00,PT15M,Offshore,Federal,Elia,1631.47,1339.2,922.4,1767.8,567.6,228.5,881.9,659.2,303.6,963.9,622.3,30.6,1975.8,2262.1,0.72,''
2025-12-12T19:15:00+01:00,PT15M,Offshore,Federal,Elia,1682.36,1373.9,958.7,1802.5,596.6,246.9,913.6,688.9,325.3,1002.7,657.5,25.5,1993.6,2262.1,0.74,''
2025-12-12T19:30:00+01:00,PT15M,Offshore,Federal,Elia,1715.12,1406.2,990.4,1833.0,624.9,255.8,956.6,722.3,348.8,1054.5,691.0,28.0,2006.9,2262.1,0.76,''
2025-12-12T19:45:00+01:00,PT15M,Offshore,Federal,Elia,1742.53,1439.9,1021.8,1864.1,653.9,256.2,1011.5,759.6,373.7,1120.4,726.0,39.6,2018.0,2262.1,0.77,''
2025-12-12T20:00:00+01:00,PT15M,Offshore,Federal,Elia,1763.74,1601.8,1231.9,1963.1,712.4,277.8,1108.5,832.3,431.9,1231.2,748.4,50.6,2013.4,2262.1,0.78,''
2025-12-12T20:15:00+01:00,PT15M,Offshore,Federal,Elia,1735.64,1619.9,1257.1,1979.7,755.4,283.5,1189.1,868.1,453.5,1305.3,777.6,71.0,2015.6,2262.1,0.77,''
2025-12-12T20:30:00+01:00,PT15M,Offshore,Federal,Elia,1753.24,1624.3,1262.0,1989.5,779.8,285.8,1244.4,883.3,458.6,1344.2,807.0,84.2,1994.9,2262.1,0.78,''
2025-12-12T20:45:00+01:00,PT15M,Offshore,Federal,Elia,1813.55,1615.2,1247.3,1992.8,786.3,284.5,1274.3,879.2,448.1,1349.1,836.2,89.2,1950.9,2262.1,0.8,''
2025-12-12T21:00:00+01:00,PT15M,Offshore,Federal,Elia,1778.85,1563.9,1186.7,1946.4,809.9,315.4,1313.8,859.8,426.2,1324.2,867.3,93.3,1885.7,2262.1,0.79,''
2025-12-12T21:15:00+01:00,PT15M,Offshore,Federal,Elia,1764.39,1531.0,1140.6,1931.2,823.1,335.8,1343.2,864.9,429.1,1323.9,894.7,106.3,1828.5,2262.1,0.78,''
2025-12-12T21:30:00+01:00,PT15M,Offshore,Federal,Elia,1729.73,1495.7,1088.9,1904.8,819.5,338.5,1348.8,869.6,432.6,1325.2,921.6,122.8,1825.7,2262.1,0.76,''
2025-12-12T21:45:00+01:00,PT15M,Offshore,Federal,Elia,1680.35,1455.0,1028.6,1864.2,802.3,326.8,1333.8,873.3,436.4,1328.7,948.3,140.5,1837.4,2262.1,0.74,''
2025-12-12T22:00:00+01:00,PT15M,Offshore,Federal,Elia,1534.74,1408.0,979.4,1786.6,738.6,267.8,1265.1,852.6,417.2,1310.4,973.3,158.6,1862.6,2262.1,0.68,''
2025-12-12T22:15:00+01:00,PT15M,Offshore,Federal,Elia,1452.47,1337.6,885.1,1712.2,732.7,266.7,1254.9,833.7,399.6,1294.0,997.0,177.7,1883.9,2262.1,0.64,''
2025-12-12T22:30:00+01:00,PT15M,Offshore,Federal,Elia,1401.52,1271.3,806.7,1636.1,722.8,266.3,1241.1,828.0,391.7,1288.4,1020.6,197.8,1903.9,2262.1,0.62,''
2025-12-12T22:45:00+01:00,PT15M,Offshore,Federal,Elia,1400.36,1200.3,734.5,1549.0,707.5,265.2,1223.2,837.9,395.3,1295.9,1044.5,219.0,1924.3,2262.1,0.62,''
2025-12-12T23:00:00+01:00,PT15M,Offshore,Federal,Elia,1310.53,1060.7,618.9,1372.4,671.8,248.0,1185.8,843.7,391.3,1297.0,1080.2,254.0,1947.1,2262.1,0.58,''
2025-12-12T23:15:00+01:00,PT15M,Offshore,Federal,Elia,1084.18,968.6,533.5,1256.2,662.9,257.7,1175.3,844.5,382.4,1293.1,1092.1,266.0,1953.7,2262.1,0.48,''
2025-12-12T23:30:00+01:00,PT15M,Offshore,Federal,Elia,872.33,876.6,458.5,1147.5,653.6,261.4,1165.4,845.6,376.8,1290.9,1104.1,277.8,1960.3,2262.1,0.39,''
2025-12-12T23:45:00+01:00,PT15M,Offshore,Federal,Elia,780.96,784.2,394.9,1046.5,645.0,258.6,1155.9,846.3,374.3,1290.4,1116.1,290.0,1966.3,2262.1,0.35,''
2025-12-13T00:00:00+01:00,PT15M,Offshore,Federal,Elia,814.43,503.1,276.3,742.8,759.2,381.5,1065.8,561.8,272.4,840.0,1272.2,39.3,1442.3,2262.1,0.36,''
2025-12-13T00:15:00+01:00,PT15M,Offshore,Federal,Elia,914.84,482.6,256.0,722.5,689.0,341.7,982.5,505.3,235.3,771.7,1268.5,53.5,1460.2,2262.1,0.4,''
2025-12-13T00:30:00+01:00,PT15M,Offshore,Federal,Elia,983.98,462.5,240.5,699.9,619.1,302.1,899.7,450.6,200.5,707.1,1271.1,58.8,1496.0,2262.1,0.43,''
2025-12-13T00:45:00+01:00,PT15M,Offshore,Federal,Elia,846.63,442.2,230.0,674.2,548.6,262.0,816.4,394.3,164.8,642.3,1281.0,56.3,1563.5,2262.1,0.37,''
2025-12-13T01:00:00+01:00,PT15M,Offshore,Federal,Elia,622.03,365.1,168.9,579.0,447.0,190.7,701.8,351.5,143.5,592.7,1293.2,41.7,1646.8,2262.1,0.27,''
2025-12-13T01:15:00+01:00,PT15M,Offshore,Federal,Elia,565.03,334.9,154.5,542.5,398.5,172.4,640.3,320.2,133.7,554.8,1310.4,35.8,1742.9,2262.1,0.25,''
2025-12-13T01:30:00+01:00,PT15M,Offshore,Federal,Elia,511.57,306.5,141.7,503.8,352.3,152.1,580.2,291.1,123.1,516.1,1327.9,30.0,1815.4,2262.1,0.23,''
2025-12-13T01:45:00+01:00,PT15M,Offshore,Federal,Elia,424.73,276.2,127.7,460.4,303.5,125.4,516.6,260.0,107.4,472.7,1345.1,26.9,1885.3,2262.1,0.19,''
2025-12-13T02:00:00+01:00,PT15M,Offshore,Federal,Elia,351.71,284.8,140.6,457.1,252.1,91.4,449.1,243.9,103.3,441.2,1375.4,31.2,1960.2,2262.1,0.16,''
2025-12-13T02:15:00+01:00,PT15M,Offshore,Federal,Elia,307.59,263.7,131.8,424.8,225.2,82.1,406.7,227.1,98.9,409.6,1398.3,47.4,2027.6,2262.1,0.14,''
2025-12-13T02:30:00+01:00,PT15M,Offshore,Federal,Elia,238.31,243.5,123.2,393.2,203.4,75.9,371.7,212.1,94.9,381.6,1421.2,61.1,2086.4,2262.1,0.11,''
2025-12-13T02:45:00+01:00,PT15M,Offshore,Federal,Elia,172.91,222.7,113.7,361.6,180.5,66.2,338.5,195.5,88.3,354.1,1443.9,71.8,2135.4,2262.1,0.08,''
2025-12-13T03:00:00+01:00,PT15M,Offshore,Federal,Elia,208.15,203.9,108.5,323.8,171.2,67.8,321.9,189.1,90.7,339.3,1468.4,84.1,2167.2,2262.1,0.09,''
2025-12-13T03:15:00+01:00,PT15M,Offshore,Federal,Elia,216.51,191.1,105.9,302.3,161.8,69.4,305.2,175.4,85.6,316.8,1491.0,107.0,2193.1,2262.1,0.1,''
2025-12-13T03:30:00+01:00,PT15M,Offshore,Federal,Elia,147.2,178.6,101.1,283.3,152.2,68.2,290.0,161.6,78.5,296.1,1512.8,109.9,2201.7,2262.1,0.07,''
2025-12-13T03:45:00+01:00,PT15M,Offshore,Federal,Elia,101.17,166.0,93.1,266.7,141.5,62.8,275.4,147.7,69.4,277.3,1534.7,92.9,2199.0,2262.1,0.04,''
2025-12-13T04:00:00+01:00,PT15M,Offshore,Federal,Elia,71.1,157.8,88.2,247.8,134.8,58.8,266.5,128.3,52.8,254.6,1556.2,60.9,2160.4,2262.1,0.03,''
2025-12-13T04:15:00+01:00,PT15M,Offshore,Federal,Elia,41.36,146.5,78.7,236.1,128.8,55.4,258.3,115.6,42.8,238.5,1577.0,38.1,2112.4,2262.1,0.02,''
2025-12-13T04:30:00+01:00,PT15M,Offshore,Federal,Elia,33.94,135.0,68.5,224.8,121.4,49.8,249.8,102.7,32.2,223.7,1597.9,28.3,2079.0,2262.1,0.02,''
2025-12-13T04:45:00+01:00,PT15M,Offshore,Federal,Elia,19.25,123.5,57.5,214.3,113.1,42.2,241.0,89.8,21.5,210.1,1618.3,24.6,2057.8,2262.1,0.01,''
2025-12-13T05:00:00+01:00,PT15M,Offshore,Federal,Elia,21.0,109.3,44.1,193.5,104.6,33.8,233.1,77.4,13.7,197.8,1637.4,18.4,2042.9,2262.1,0.01,''
2025-12-13T05:15:00+01:00,PT15M,Offshore,Federal,Elia,-1.82,99.0,34.0,185.9,99.5,28.7,228.6,68.8,9.5,189.4,1656.9,19.2,2043.5,2262.1,0.0,''
2025-12-13T05:30:00+01:00,PT15M,Offshore,Federal,Elia,-10.88,89.6,25.3,178.6,94.8,24.8,224.5,61.7,6.9,182.4,1676.0,23.5,2058.4,2262.1,0.0,''
2025-12-13T05:45:00+01:00,PT15M,Offshore,Federal,Elia,-10.82,79.4,17.2,170.2,89.7,20.8,219.6,55.6,5.9,176.5,1695.2,29.2,2079.2,2262.1,0.0,''
2025-12-13T06:00:00+01:00,PT15M,Offshore,Federal,Elia,-8.33,68.4,12.0,152.3,86.7,19.3,216.7,50.2,5.0,171.2,1712.8,36.5,2112.4,2262.1,0.0,''
2025-12-13T06:15:00+01:00,PT15M,Offshore,Federal,Elia,-2.11,62.4,9.0,149.1,82.9,16.9,212.9,45.9,4.3,166.9,1732.7,56.3,2163.9,2262.1,0.0,''
2025-12-13T06:30:00+01:00,PT15M,Offshore,Federal,Elia,-7.73,57.7,6.9,146.6,79.6,15.0,209.8,42.6,3.5,163.6,1752.7,79.2,2189.7,2262.1,0.0,''
2025-12-13T06:45:00+01:00,PT15M,Offshore,Federal,Elia,11.03,53.0,6.1,144.1,76.4,13.2,207.2,40.2,2.7,161.2,1772.8,95.4,2188.2,2262.1,0.0,''
2025-12-13T07:00:00+01:00,PT15M,Offshore,Federal,Elia,2.22,51.2,6.2,135.4,73.3,11.2,204.8,39.6,1.9,160.6,1794.9,108.9,2164.6,2262.1,0.0,''
2025-12-13T07:15:00+01:00,PT15M,Offshore,Federal,Elia,-10.21,48.9,5.4,135.7,69.8,9.1,202.5,38.8,1.5,160.2,1816.0,129.8,2139.8,2262.1,0.0,''
2025-12-13T07:30:00+01:00,PT15M,Offshore,Federal,Elia,-18.78,46.1,4.6,134.9,66.5,7.0,199.6,38.3,1.1,159.8,1836.6,142.0,2131.9,2262.1,-0.01,''
2025-12-13T07:45:00+01:00,PT15M,Offshore,Federal,Elia,-24.07,42.0,3.3,133.2,62.7,5.4,195.9,37.2,0.7,159.0,1857.4,145.4,2141.4,2262.1,-0.01,''
2025-12-13T08:00:00+01:00,PT15M,Offshore,Federal,Elia,-24.65,36.7,0.5,120.8,52.6,1.9,185.6,30.8,0.0,153.1,1880.1,141.2,2169.1,2262.1,-0.01,''
2025-12-13T08:15:00+01:00,PT15M,Offshore,Federal,Elia,-25.29,33.8,0.0,120.5,49.7,1.8,182.5,29.6,0.0,152.0,1897.1,136.1,2189.5,2262.1,-0.01,''
2025-12-13T08:30:00+01:00,PT15M,Offshore,Federal,Elia,-26.33,31.2,0.0,120.1,47.6,1.8,180.7,28.9,0.0,151.9,1914.0,153.2,2199.5,2262.1,-0.01,''
2025-12-13T08:45:00+01:00,PT15M,Offshore,Federal,Elia,-26.32,28.4,0.0,119.6,46.5,1.8,180.0,28.8,0.0,152.2,1931.0,188.6,2194.8,2262.1,-0.01,''
2025-12-13T09:00:00+01:00,PT15M,Offshore,Federal,Elia,-25.08,24.6,0.0,108.7,45.2,1.9,179.2,28.6,0.0,152.1,1946.7,240.5,2179.9,2262.1,-0.01,''
2025-12-13T09:15:00+01:00,PT15M,Offshore,Federal,Elia,-19.14,22.9,0.0,109.7,44.4,1.9,179.3,28.6,0.0,152.4,1960.2,295.9,2182.7,2262.1,-0.01,''
2025-12-13T09:30:00+01:00,PT15M,Offshore,Federal,Elia,-8.35,22.6,0.0,111.8,44.5,2.0,179.9,30.2,0.1,154.3,1973.3,358.1,2181.8,2262.1,0.0,''
2025-12-13T09:45:00+01:00,PT15M,Offshore,Federal,Elia,-6.25,23.9,0.0,114.8,45.2,2.1,181.3,32.8,0.6,157.5,1985.9,430.6,2178.0,2262.1,0.0,''
2025-12-13T10:00:00+01:00,PT15M,Offshore,Federal,Elia,-2.59,26.4,0.0,110.6,47.7,2.8,184.0,43.4,2.7,169.0,1997.5,510.2,2170.0,2262.1,0.0,''
2025-12-13T10:15:00+01:00,PT15M,Offshore,Federal,Elia,-8.49,28.0,0.0,114.6,48.8,3.4,185.4,45.8,3.1,172.4,2008.2,591.0,2175.3,2262.1,0.0,''
2025-12-13T10:30:00+01:00,PT15M,Offshore,Federal,Elia,-8.14,28.9,0.0,117.8,49.2,3.9,186.3,47.6,3.4,175.0,2019.0,631.0,2181.1,2262.1,0.0,''
2025-12-13T10:45:00+01:00,PT15M,Offshore,Federal,Elia,-4.37,29.4,0.0,120.6,48.8,4.0,186.8,49.3,3.7,177.3,2029.7,630.3,2178.5,2262.1,0.0,''
2025-12-13T11:00:00+01:00,PT15M,Offshore,Federal,Elia,0.35,33.6,0.7,117.8,34.8,2.0,173.7,53.0,4.0,181.8,2039.7,587.1,2157.7,2262.1,0.0,''
2025-12-13T11:15:00+01:00,PT15M,Offshore,Federal,Elia,5.31,35.0,1.2,121.7,35.7,2.5,175.3,55.2,4.4,184.2,2049.5,543.6,2146.0,2262.1,0.0,''
2025-12-13T11:30:00+01:00,PT15M,Offshore,Federal,Elia,9.08,35.7,1.6,124.8,36.6,3.1,177.1,55.7,4.8,185.6,2059.5,518.6,2139.1,2262.1,0.0,''
2025-12-13T11:45:00+01:00,PT15M,Offshore,Federal,Elia,20.73,35.6,2.0,126.6,37.4,3.7,178.6,55.1,5.2,185.0,2069.4,514.8,2123.7,2262.1,0.01,''
2025-12-13T12:00:00+01:00,PT15M,Offshore,Federal,Elia,12.15,35.4,3.1,119.6,38.8,4.5,180.3,49.0,4.9,179.0,2080.0,527.4,2128.0,2262.1,0.01,''
2025-12-13T12:15:00+01:00,PT15M,Offshore,Federal,Elia,-0.86,36.0,3.4,122.9,40.6,5.2,182.6,48.4,5.0,178.6,2088.4,542.9,2141.7,2262.1,0.0,''
2025-12-13T12:30:00+01:00,PT15M,Offshore,Federal,Elia,-6.84,37.6,3.9,126.7,42.8,5.9,185.2,50.0,5.6,180.5,2097.0,562.4,2160.9,2262.1,0.0,''
2025-12-13T12:45:00+01:00,PT15M,Offshore,Federal,Elia,-6.51,40.1,4.7,131.0,45.6,6.8,188.2,53.6,6.7,184.5,2105.6,586.6,2167.9,2262.1,0.0,''
2025-12-13T13:00:00+01:00,PT15M,Offshore,Federal,Elia,-10.66,47.3,6.8,131.5,55.6,10.7,198.4,58.5,8.6,190.2,2113.4,616.2,2168.6,2262.1,0.0,''
2025-12-13T13:15:00+01:00,PT15M,Offshore,Federal,Elia,-4.57,52.4,8.2,139.4,61.7,13.7,204.6,62.3,10.8,195.1,2120.4,645.9,2174.4,2262.1,0.0,''
2025-12-13T13:30:00+01:00,PT15M,Offshore,Federal,Elia,3.08,57.3,10.3,146.4,67.8,16.9,210.7,66.5,13.3,199.5,2127.0,662.3,2181.0,2262.1,0.0,''
2025-12-13T13:45:00+01:00,PT15M,Offshore,Federal,Elia,6.61,62.5,12.3,153.5,74.0,20.0,216.5,70.7,16.2,203.9,2133.6,664.9,2185.5,2262.1,0.0,''
2025-12-13T14:00:00+01:00,PT15M,Offshore,Federal,Elia,8.81,96.6,33.3,180.8,84.4,24.3,226.5,81.6,21.5,214.7,2139.6,653.0,2188.1,2262.1,0.0,''
2025-12-13T14:15:00+01:00,PT15M,Offshore,Federal,Elia,15.98,100.7,36.7,187.4,92.1,29.3,233.5,87.3,24.6,220.2,2143.8,639.8,2190.8,2262.1,0.01,''
2025-12-13T14:30:00+01:00,PT15M,Offshore,Federal,Elia,25.36,104.3,39.4,193.2,99.6,34.9,240.8,92.5,28.1,225.5,2148.1,626.5,2184.3,2262.1,0.01,''
2025-12-13T14:45:00+01:00,PT15M,Offshore,Federal,Elia,29.0,108.0,42.5,198.9,107.2,41.1,248.3,98.3,31.5,231.4,2152.6,613.0,2182.5,2262.1,0.01,''
2025-12-13T15:00:00+01:00,PT15M,Offshore,Federal,Elia,29.29,110.4,45.6,194.7,114.7,47.5,255.8,103.8,34.8,237.7,2156.7,601.5,2184.5,2262.1,0.01,''
2025-12-13T15:15:00+01:00,PT15M,Offshore,Federal,Elia,23.6,113.7,48.6,200.5,121.7,53.5,262.9,108.9,39.2,243.6,2159.9,590.3,2182.8,2262.1,0.01,''
2025-12-13T15:30:00+01:00,PT15M,Offshore,Federal,Elia,25.7,116.2,50.8,205.4,128.7,58.0,270.4,113.8,43.8,249.5,2162.8,600.8,2183.6,2262.1,0.01,''
2025-12-13T15:45:00+01:00,PT15M,Offshore,Federal,Elia,31.74,117.8,52.0,208.9,136.0,62.0,279.1,119.1,48.7,255.1,2166.0,633.5,2193.2,2262.1,0.01,''
2025-12-13T16:00:00+01:00,PT15M,Offshore,Federal,Elia,40.23,121.7,56.7,205.8,143.6,65.8,288.7,124.4,53.6,260.7,2167.8,687.1,2200.3,2262.1,0.02,''
2025-12-13T16:15:00+01:00,PT15M,Offshore,Federal,Elia,52.88,124.9,59.4,211.5,150.1,68.3,297.5,132.3,61.0,268.6,2169.6,740.9,2207.2,2262.1,0.02,''
2025-12-13T16:30:00+01:00,PT15M,Offshore,Federal,Elia,75.27,128.9,62.2,219.0,156.4,69.5,307.3,140.0,66.4,278.5,2170.9,730.6,2206.8,2262.1,0.03,''
2025-12-13T16:45:00+01:00,PT15M,Offshore,Federal,Elia,97.27,133.8,65.7,227.8,162.9,69.3,318.4,147.8,69.9,290.1,2172.3,656.1,2199.4,2262.1,0.04,''
2025-12-13T17:00:00+01:00,PT15M,Offshore,Federal,Elia,118.62,139.2,69.3,229.9,168.5,66.9,330.5,157.0,72.7,305.0,2167.1,511.3,2190.6,2262.1,0.05,''
2025-12-13T17:15:00+01:00,PT15M,Offshore,Federal,Elia,135.64,147.3,74.7,243.6,176.2,66.6,344.4,168.5,77.5,321.9,2163.8,368.4,2186.4,2262.1,0.06,''
2025-12-13T17:30:00+01:00,PT15M,Offshore,Federal,Elia,151.76,154.8,78.7,257.7,184.0,66.7,358.9,179.8,79.5,340.1,2160.3,268.6,2182.1,2262.1,0.07,''
2025-12-13T17:45:00+01:00,PT15M,Offshore,Federal,Elia,161.07,162.8,81.7,273.0,191.5,67.0,373.4,191.0,78.6,359.7,2156.8,211.6,2177.5,2262.1,0.07,''
2025-12-13T18:00:00+01:00,PT15M,Offshore,Federal,Elia,172.75,176.0,89.8,284.6,199.2,67.9,388.6,206.3,78.4,384.7,2153.8,198.4,2173.8,2262.1,0.08,''
2025-12-13T18:15:00+01:00,PT15M,Offshore,Federal,Elia,176.25,187.2,94.8,304.7,210.4,72.5,407.1,220.0,76.9,408.1,2151.3,185.5,2170.4,2262.1,0.08,''
2025-12-13T18:30:00+01:00,PT15M,Offshore,Federal,Elia,177.18,198.0,98.7,324.5,221.7,76.3,425.3,233.4,77.4,429.8,2148.9,188.2,2167.6,2262.1,0.08,''
2025-12-13T18:45:00+01:00,PT15M,Offshore,Federal,Elia,175.68,209.5,102.3,345.0,232.9,79.9,442.7,247.0,80.5,449.5,2146.3,206.4,2178.6,2262.1,0.08,''
2025-12-13T19:00:00+01:00,PT15M,Offshore,Federal,Elia,190.56,222.8,108.6,359.9,247.8,86.5,463.3,262.8,88.0,469.6,2143.8,240.1,2175.6,2262.1,0.08,''
2025-12-13T19:15:00+01:00,PT15M,Offshore,Federal,Elia,205.11,235.3,112.1,383.0,262.6,93.0,483.5,276.0,93.1,487.4,2142.3,275.6,2175.4,2262.1,0.09,''
2025-12-13T19:30:00+01:00,PT15M,Offshore,Federal,Elia,215.16,247.2,116.3,404.0,277.6,97.8,506.3,289.4,98.2,506.4,2141.3,299.2,2172.2,2262.1,0.1,''
2025-12-13T19:45:00+01:00,PT15M,Offshore,Federal,Elia,229.75,259.9,122.1,424.3,292.1,100.6,531.4,302.5,103.4,526.9,2139.9,309.1,2163.9,2262.1,0.1,''
2025-12-13T20:00:00+01:00,PT15M,Offshore,Federal,Elia,249.13,284.7,140.0,452.2,310.9,106.5,563.1,315.2,108.0,548.2,2139.5,305.5,2155.7,2262.1,0.11,''
2025-12-13T20:15:00+01:00,PT15M,Offshore,Federal,Elia,264.8,300.0,148.9,472.9,326.4,108.5,591.1,327.1,112.0,568.9,2138.8,302.0,2154.6,2262.1,0.12,''
2025-12-13T20:30:00+01:00,PT15M,Offshore,Federal,Elia,305.54,315.3,158.5,494.5,341.9,113.5,616.2,338.7,117.8,587.0,2138.1,299.1,2153.7,2262.1,0.14,''
2025-12-13T20:45:00+01:00,PT15M,Offshore,Federal,Elia,361.02,330.5,168.4,517.6,357.5,120.1,639.1,350.6,125.8,603.3,2137.5,297.0,2152.8,2262.1,0.16,''
2025-12-13T21:00:00+01:00,PT15M,Offshore,Federal,Elia,403.33,352.5,191.0,537.9,374.6,130.9,660.6,362.8,136.1,618.1,2136.6,295.2,2152.0,2262.1,0.18,''
2025-12-13T21:15:00+01:00,PT15M,Offshore,Federal,Elia,429.79,369.1,202.4,563.2,387.8,137.9,678.2,373.4,144.7,630.9,2136.0,293.5,2151.5,2262.1,0.19,''
2025-12-13T21:30:00+01:00,PT15M,Offshore,Federal,Elia,425.46,385.8,211.7,587.9,400.7,144.1,697.0,383.2,151.0,643.6,2135.3,292.1,2149.2,2262.1,0.19,''
2025-12-13T21:45:00+01:00,PT15M,Offshore,Federal,Elia,445.35,401.9,218.5,612.0,413.9,150.2,717.7,392.5,155.2,655.6,2134.5,291.6,2147.7,2262.1,0.2,''
2025-12-13T22:00:00+01:00,PT15M,Offshore,Federal,Elia,443.73,420.9,226.3,628.0,423.1,152.0,736.2,399.1,155.5,665.6,2133.9,291.7,2147.2,2262.1,0.2,''
2025-12-13T22:15:00+01:00,PT15M,Offshore,Federal,Elia,466.98,431.4,226.1,644.0,436.6,158.2,758.9,410.7,160.4,680.4,2133.2,291.6,2146.6,2262.1,0.21,''
2025-12-13T22:30:00+01:00,PT15M,Offshore,Federal,Elia,521.74,441.1,226.8,659.7,450.2,165.8,778.9,422.8,163.2,697.6,2132.6,291.5,2146.0,2262.1,0.23,''
2025-12-13T22:45:00+01:00,PT15M,Offshore,Federal,Elia,528.08,450.4,227.5,675.3,464.1,174.4,796.3,435.6,164.5,717.8,2131.9,291.5,2145.3,2262.1,0.23,''
2025-12-13T23:00:00+01:00,PT15M,Offshore,Federal,Elia,475.96,459.1,236.2,677.4,491.8,198.8,824.7,468.3,182.7,759.7,2130.8,291.8,2144.1,2262.1,0.21,''
2025-12-13T23:15:00+01:00,PT15M,Offshore,Federal,Elia,430.46,464.5,234.8,690.9,500.0,203.3,833.3,476.7,176.7,777.9,2130.4,291.7,2143.8,2262.1,0.19,''
2025-12-13T23:30:00+01:00,PT15M,Offshore,Federal,Elia,437.83,470.1,233.7,703.2,508.0,209.1,841.8,485.3,175.8,792.7,2130.3,291.5,2143.7,2262.1,0.19,''
2025-12-13T23:45:00+01:00,PT15M,Offshore,Federal,Elia,426.77,475.6,233.5,715.4,516.3,216.0,850.2,493.8,179.6,804.3,2129.8,291.7,2143.2,2262.1,0.19,''
2025-12-14T00:00:00+01:00,PT15M,Offshore,Federal,Elia,427.73,479.6,225.3,726.9,387.5,169.8,630.9,499.8,234.3,759.7,2039.3,626.5,2156.2,2262.1,0.19,''
2025-12-14T00:15:00+01:00,PT15M,Offshore,Federal,Elia,440.37,484.8,230.6,732.0,401.5,180.0,644.1,515.7,242.1,778.6,2039.0,681.8,2167.4,2262.1,0.19,''
2025-12-14T00:30:00+01:00,PT15M,Offshore,Federal,Elia,424.13,489.9,234.7,737.7,415.9,186.6,658.5,531.3,250.6,796.2,2038.5,726.0,2172.1,2262.1,0.19,''
2025-12-14T00:45:00+01:00,PT15M,Offshore,Federal,Elia,443.23,495.0,238.0,744.7,430.7,189.2,674.7,547.4,260.5,812.2,2037.6,759.4,2169.0,2262.1,0.2,''
2025-12-14T01:00:00+01:00,PT15M,Offshore,Federal,Elia,479.48,511.9,253.5,752.4,463.9,206.4,710.4,569.0,276.9,833.1,2036.5,781.8,2158.2,2262.1,0.21,''
2025-12-14T01:15:00+01:00,PT15M,Offshore,Federal,Elia,516.68,522.2,262.1,765.6,485.2,211.0,733.7,586.1,288.7,849.2,2034.5,806.3,2145.9,2262.1,0.23,''
2025-12-14T01:30:00+01:00,PT15M,Offshore,Federal,Elia,539.74,532.1,270.0,778.2,505.3,218.0,757.1,603.0,300.3,865.9,2032.7,827.0,2145.1,2262.1,0.24,''
2025-12-14T01:45:00+01:00,PT15M,Offshore,Federal,Elia,530.51,542.5,278.3,791.5,526.3,228.1,781.3,620.0,312.1,883.9,2031.4,844.2,2154.2,2262.1,0.23,''
2025-12-14T02:00:00+01:00,PT15M,Offshore,Federal,Elia,525.06,579.7,311.1,821.8,555.8,250.1,815.2,640.1,326.6,905.6,2024.5,852.7,2164.4,2262.1,0.23,''
2025-12-14T02:15:00+01:00,PT15M,Offshore,Federal,Elia,537.32,601.6,330.2,847.2,577.5,264.1,841.0,654.3,335.2,921.1,2020.5,865.4,2164.4,2262.1,0.24,''
2025-12-14T02:30:00+01:00,PT15M,Offshore,Federal,Elia,567.44,623.2,343.4,871.8,596.5,275.1,865.2,667.6,341.9,935.0,2016.7,872.4,2168.2,2262.1,0.25,''
