datetime,qualitystatus,resolutioncode,netregulationvolume,systemimbalance,alpha,marginalincrementalprice,marginaldecrementalprice,strategicreserveprice,positiveimbalanceprice,negativeimbalanceprice
2024-01-11T14:00:00+00:00,Validated,PT15M,-36.887,38.436,0.0,109.65,55.09,,55.09,55.09
2024-01-11T14:15:00+00:00,Validated,PT15M,2.658,-5.756,0.0,115.38,59.8,,115.38,115.38
2024-01-11T14:30:00+00:00,Validated,PT15M,85.233,-204.967,0.99,115.62,59.8,,116.61,116.61
2024-01-11T14:45:00+00:00,Validated,PT15M,191.876,-333.549,11.68,117.71,59.8,,129.39,129.39
2024-01-11T15:00:00+00:00,Validated,PT15M,276.428,-265.543,15.74,225.0,39.28,,240.74,240.74
2024-01-11T15:15:00+00:00,Validated,PT15M,209.307,-214.372,6.65,225.0,57.43,,231.65,231.65
2024-01-11T15:30:00+00:00,Validated,PT15M,199.033,-197.865,4.01,225.0,53.41,,229.01,229.01
2024-01-11T15:45:00+00:00,Validated,PT15M,194.784,-209.12,3.86,225.0,45.74,,228.86,228.86
2024-01-11T16:00:00+00:00,Validated,PT15M,121.562,-111.097,0.0,237.84,38.87,,237.84,237.84
2024-01-11T16:15:00+00:00,Validated,PT15M,-12.237,-10.426,0.0,136.43,59.8,,136.43,136.43
2024-01-11T16:30:00+00:00,Validated,PT15M,45.493,-70.512,0.0,137.07,59.8,,137.07,137.07
2024-01-11T16:45:00+00:00,Validated,PT15M,69.26,-89.235,0.0,136.43,40.0,,136.43,136.43
2024-01-11T17:00:00+00:00,Validated,PT15M,277.05,-288.31,3.53,136.7,59.8,,140.23,140.23
2024-01-11T17:15:00+00:00,Validated,PT15M,95.362,-111.948,0.0,136.7,59.8,,136.7,136.7
2024-01-11T17:30:00+00:00,Validated,PT15M,130.04,-145.729,0.0,136.7,40.76,,136.7,136.7
2024-01-11T17:45:00+00:00,Validated,PT15M,59.454,-83.91,0.0,144.2,29.85,,144.2,144.2
2024-01-11T18:00:00+00:00,Validated,PT15M,158.75,-316.364,4.19,146.3,29.3,,150.49,150.49
2024-01-11T18:15:00+00:00,Validated,PT15M,91.117,-71.709,0.0,237.84,30.12,,237.84,237.84
2024-01-11T18:30:00+00:00,Validated,PT15M,26.293,-43.686,0.0,225.0,40.15,,225.0,225.0
2024-01-11T18:45:00+00:00,Validated,PT15M,36.576,-12.327,0.0,225.0,35.23,,225.0,225.0
2024-01-11T19:00:00+00:00,Validated,PT15M,239.523,-356.603,3.31,135.38,59.8,,138.69,138.69
2024-01-11T19:15:00+00:00,Validated,PT15M,152.811,-147.283,0.0,225.0,39.14,,225.0,225.0
2024-01-11T19:30:00+00:00,Validated,PT15M,155.52,-161.379,1.83,225.0,52.26,,226.83,226.83
2024-01-11T19:45:00+00:00,Validated,PT15M,91.252,-81.973,0.0,225.0,48.46,,225.0,225.0
2024-01-11T20:00:00+00:00,Validated,PT15M,-27.669,-51.585,0.0,201.8,58.78,,201.8,201.8
2024-01-11T20:15:00+00:00,Validated,PT15M,101.519,-170.236,1.08,132.86,54.62,,133.94,133.94
2024-01-11T20:30:00+00:00,Validated,PT15M,171.553,-200.011,3.34,122.57,38.83,,125.91,125.91
2024-01-11T20:45:00+00:00,Validated,PT15M,55.032,-21.952,0.0,225.0,49.29,,225.0,225.0
2024-01-11T21:00:00+00:00,Validated,PT15M,-45.248,16.196,0.0,125.49,43.7,,43.7,43.7
2024-01-11T21:15:00+00:00,Validated,PT15M,16.338,-20.217,0.0,114.65,58.17,,114.65,114.65
2024-01-11T21:30:00+00:00,Validated,PT15M,35.321,-56.557,0.0,114.65,52.89,,114.65,114.65
2024-01-11T21:45:00+00:00,Validated,PT15M,24.338,-28.868,0.0,114.65,52.32,,114.65,114.65
2024-01-11T22:00:00+00:00,Validated,PT15M,28.952,-75.528,0.0,132.54,47.09,,132.54,132.54
2024-01-11T22:15:00+00:00,Validated,PT15M,15.564,-20.834,0.0,114.65,59.8,,114.65,114.65
2024-01-11T22:30:00+00:00,Validated,PT15M,-12.52,11.361,0.0,114.65,54.21,,54.21,54.21
2024-01-11T22:45:00+00:00,Validated,PT15M,-51.244,49.465,0.0,114.65,37.25,,37.25,37.25
2024-01-11T23:00:00+00:00,Validated,PT15M,12.158,-33.795,0.0,102.44,45.74,,102.44,102.44
2024-01-11T23:15:00+00:00,Validated,PT15M,62.118,-77.642,0.0,104.11,38.07,,104.11,104.11
2024-01-11T23:30:00+00:00,Validated,PT15M,23.561,-19.637,0.0,102.44,52.78,,102.44,102.44
2024-01-11T23:45:00+00:00,Validated,PT15M,-7.055,16.281,0.0,102.44,49.78,,49.78,49.78
2024-01-12T00:00:00+00:00,Validated,PT15M,-53.957,37.861,0.0,102.44,48.32,,48.32,48.32
2024-01-12T00:15:00+00:00,Validated,PT15M,-90.697,99.323,0.0,97.44,45.3,,45.3,45.3
2024-01-12T00:30:00+00:00,Validated,PT15M,-83.319,108.718,0.0,97.44,1.92,,1.92,1.92
2024-01-12T00:45:00+00:00,Validated,PT15M,-45.469,89.422,0.0,98.37,32.85,,32.85,32.85
2024-01-12T01:00:00+00:00,Validated,PT15M,-54.365,45.506,0.0,97.67,-6.58,,-6.58,-6.58
2024-01-12T01:15:00+00:00,Validated,PT15M,-55.056,71.268,0.0,97.44,36.79,,36.79,36.79
2024-01-12T01:30:00+00:00,Validated,PT15M,10.276,-21.529,0.0,101.06,41.75,,101.06,101.06
2024-01-12T01:45:00+00:00,Validated,PT15M,-91.68,102.064,0.0,97.44,48.32,,48.32,48.32
2024-01-12T02:00:00+00:00,Validated,PT15M,31.562,-55.599,0.0,100.28,57.44,,100.28,100.28
2024-01-12T02:15:00+00:00,Validated,PT15M,-7.78,19.058,0.0,102.44,55.99,,55.99,55.99
2024-01-12T02:30:00+00:00,Validated,PT15M,79.764,-86.023,0.0,102.44,57.27,,102.44,102.44
2024-01-12T02:45:00+00:00,Validated,PT15M,95.935,-103.204,0.0,102.44,57.44,,102.44,102.44
2024-01-12T03:00:00+00:00,Validated,PT15M,240.55,-248.423,2.9,102.44,46.48,,105.34,105.34
2024-01-12T03:15:00+00:00,Validated,PT15M,62.235,-75.861,0.0,102.44,57.39,,102.44,102.44
2024-01-12T03:30:00+00:00,Validated,PT15M,192.261,-215.327,1.83,102.44,57.44,,104.27,104.27
2024-01-12T03:45:00+00:00,Validated,PT15M,105.41,-103.806,0.0,102.44,48.01,,102.44,102.44
2024-01-12T04:00:00+00:00,Validated,PT15M,121.356,-118.31,0.0,97.44,57.33,,97.44,97.44
2024-01-12T04:15:00+00:00,Validated,PT15M,46.296,-38.152,0.0,97.44,48.53,,97.44,97.44
2024-01-12T04:30:00+00:00,Validated,PT15M,-24.4,11.348,0.0,100.46,52.36,,52.36,52.36
2024-01-12T04:45:00+00:00,Validated,PT15M,69.427,-81.189,0.0,101.28,47.98,,101.28,101.28
2024-01-12T05:00:00+00:00,Validated,PT15M,-16.714,30.212,0.0,97.44,35.74,,35.74,35.74
2024-01-12T05:15:00+00:00,Validated,PT15M,-34.234,20.448,0.0,106.79,55.33,,55.33,55.33
2024-01-12T05:30:00+00:00,Validated,PT15M,87.903,-147.212,0.0,115.47,59.7,,115.47,115.47
2024-01-12T05:45:00+00:00,Validated,PT15M,54.946,-58.834,0.0,229.0,38.38,,229.0,229.0
2024-01-12T06:00:00+00:00,Validated,PT15M,-54.315,47.322,0.0,118.94,48.21,,48.21,48.21
2024-01-12T06:15:00+00:00,Validated,PT15M,100.065,-117.431,0.0,118.3,62.45,,118.3,118.3
2024-01-12T06:30:00+00:00,Validated,PT15M,30.925,-65.248,0.0,119.39,62.23,,119.39,119.39
2024-01-12T06:45:00+00:00,Validated,PT15M,115.504,-143.789,0.0,128.54,36.0,,128.54,128.54
2024-01-12T07:00:00+00:00,Validated,PT15M,-25.471,25.083,0.0,232.93,46.45,,46.45,46.45
2024-01-12T07:15:00+00:00,Validated,PT15M,-0.487,-12.092,0.0,140.74,59.23,,140.74,140.74
2024-01-12T07:30:00+00:00,Validated,PT15M,9.338,-24.618,0.0,140.74,59.1,,140.74,140.74
2024-01-12T07:45:00+00:00,Validated,PT15M,135.343,-148.583,0.0,140.74,59.21,,140.74,140.74
2024-01-12T08:00:00+00:00,Validated,PT15M,0.626,-11.677,0.0,134.96,57.63,,134.96,134.96
2024-01-12T08:15:00+00:00,Validated,PT15M,-40.693,29.915,0.0,134.96,57.23,,57.23,57.23
2024-01-12T08:30:00+00:00,Validated,PT15M,40.434,-56.936,0.0,134.96,58.33,,134.96,134.96
2024-01-12T08:45:00+00:00,Validated,PT15M,47.262,-19.448,0.0,134.96,45.63,,134.96,134.96
2024-01-12T09:00:00+00:00,Validated,PT15M,32.035,-182.918,0.8,229.0,38.24,,229.8,229.8
2024-01-12T09:15:00+00:00,Validated,PT15M,27.787,-64.366,0.0,122.04,52.83,,122.04,122.04
2024-01-12T09:30:00+00:00,Validated,PT15M,76.767,-92.574,0.0,122.07,59.26,,122.07,122.07
2024-01-12T09:45:00+00:00,Validated,PT15M,103.596,-129.556,0.0,122.01,59.26,,122.01,122.01
2024-01-12T10:00:00+00:00,Validated,PT15M,161.165,-201.726,2.49,114.23,54.26,,116.72,116.72
2024-01-12T10:15:00+00:00,Validated,PT15M,93.721,-126.224,0.0,229.0,40.75,,229.0,229.0
2024-01-12T10:30:00+00:00,Validated,PT15M,50.681,-77.956,0.0,235.9,59.26,,235.9,235.9
2024-01-12T10:45:00+00:00,Validated,PT15M,66.458,-74.51,0.0,229.0,59.24,,229.0,229.0
2024-01-12T11:00:00+00:00,Validated,PT15M,97.075,-149.03,0.0,115.88,36.0,,115.88,115.88
2024-01-12T11:15:00+00:00,Validated,PT15M,14.084,-20.866,0.0,245.77,44.23,,245.77,245.77
2024-01-12T11:30:00+00:00,Validated,PT15M,30.201,-33.025,0.0,232.93,59.14,,232.93,232.93
2024-01-12T11:45:00+00:00,Validated,PT15M,-41.044,15.043,0.0,229.0,58.81,,58.81,58.81
2024-01-12T12:00:00+00:00,Validated,PT15M,112.492,-165.26,0.79,115.35,59.26,,116.14,116.14
2024-01-12T12:15:00+00:00,Validated,PT15M,42.832,-68.237,0.0,108.78,59.26,,108.78,108.78
2024-01-12T12:30:00+00:00,Validated,PT15M,42.529,-134.745,0.0,109.84,57.55,,109.84,109.84
2024-01-12T12:45:00+00:00,Validated,PT15M,90.601,-102.806,0.0,110.11,42.93,,110.11,110.11
2024-01-12T13:00:00+00:00,Validated,PT15M,103.483,-127.368,0.0,108.78,59.26,,108.78,108.78
2024-01-12T13:15:00+00:00,Validated,PT15M,120.285,-143.411,0.0,108.78,44.55,,108.78,108.78
2024-01-12T13:30:00+00:00,Validated,PT15M,37.11,-50.955,0.0,235.9,49.32,,235.9,235.9
2024-01-12T13:45:00+00:00,Validated,PT15M,92.501,-136.57,0.0,108.83,59.26,,108.83,108.83
2024-01-12T14:00:00+00:00,Validated,PT15M,123.622,-162.847,1.95,109.62,52.46,,111.57,111.57
2024-01-12T14:15:00+00:00,Validated,PT15M,35.707,-68.088,0.0,120.19,36.0,,120.19,120.19
2024-01-12T14:30:00+00:00,Validated,PT15M,-18.116,-40.986,0.0,180.6,59.26,,180.6,180.6
2024-01-12T14:45:00+00:00,Validated,PT15M,69.693,-150.714,0.86,110.94,59.26,,111.8,111.8
2024-01-12T15:00:00+00:00,Validated,PT15M,45.129,-46.059,0.0,120.0,52.18,,120.0,120.0
2024-01-12T15:15:00+00:00,Validated,PT15M,21.052,-42.251,0.0,120.0,59.26,,120.0,120.0
2024-01-12T15:30:00+00:00,Validated,PT15M,9.271,-36.43,0.0,120.09,49.29,,120.09,120.09
2024-01-12T15:45:00+00:00,Validated,PT15M,21.649,-51.601,0.0,120.0,44.28,,120.0,120.0
2024-01-12T16:00:00+00:00,Validated,PT15M,35.843,-48.576,0.0,127.5,54.33,,127.5,127.5
2024-01-12T16:15:00+00:00,Validated,PT15M,115.619,-178.604,1.12,128.79,54.36,,129.92,129.92
2024-01-12T16:30:00+00:00,Validated,PT15M,91.162,-102.508,0.0,230.0,49.02,,230.0,230.0
2024-01-12T16:45:00+00:00,Validated,PT15M,45.238,-78.203,0.0,127.68,54.46,,127.68,127.68
2024-01-12T17:00:00+00:00,Validated,PT15M,17.687,-32.206,0.0,126.0,43.89,,126.0,126.0
2024-01-12T17:15:00+00:00,Validated,PT15M,102.246,-109.093,0.0,126.0,54.21,,126.0,126.0
2024-01-12T17:30:00+00:00,Validated,PT15M,11.516,-12.839,0.0,126.0,51.74,,126.0,126.0
2024-01-12T17:45:00+00:00,Validated,PT15M,-19.665,7.516,0.0,126.0,54.15,,54.15,54.15
2024-01-12T18:00:00+00:00,Validated,PT15M,153.033,-172.265,0.78,119.79,38.19,,120.58,120.58
2024-01-12T18:15:00+00:00,Validated,PT15M,68.911,-55.297,0.0,230.0,38.35,,230.0,230.0
2024-01-12T18:30:00+00:00,Validated,PT15M,103.221,-107.805,0.0,119.47,53.63,,119.47,119.47
2024-01-12T18:45:00+00:00,Validated,PT15M,76.725,-84.937,0.0,119.47,53.98,,119.47,119.47
2024-01-12T19:00:00+00:00,Validated,PT15M,284.454,-306.268,3.91,111.96,35.05,,115.87,115.87
2024-01-12T19:15:00+00:00,Validated,PT15M,13.012,18.849,0.0,230.0,-77.83,,-77.83,-77.83
2024-01-12T19:30:00+00:00,Validated,PT15M,94.176,-92.444,0.0,111.01,54.34,,111.01,111.01
2024-01-12T19:45:00+00:00,Validated,PT15M,120.997,-116.619,0.0,111.01,54.36,,111.01,111.01
2024-01-12T20:00:00+00:00,Validated,PT15M,117.388,-135.947,0.0,230.0,51.7,,230.0,230.0
2024-01-12T20:15:00+00:00,Validated,PT15M,-4.216,6.882,0.0,230.0,52.95,,52.95,52.95
2024-01-12T20:30:00+00:00,Validated,PT15M,-4.147,7.182,0.0,104.73,49.1,,49.1,49.1
2024-01-12T20:45:00+00:00,Validated,PT15M,41.077,-53.869,0.0,104.73,54.46,,104.73,104.73
2024-01-12T21:00:00+00:00,Validated,PT15M,50.741,-87.243,0.0,102.95,53.19,,102.95,102.95
2024-01-12T21:15:00+00:00,Validated,PT15M,32.618,-47.53,0.0,101.03,49.46,,101.03,101.03
2024-01-12T21:30:00+00:00,Validated,PT15M,41.593,-62.85,0.0,99.29,43.23,,99.29,99.29
2024-01-12T21:45:00+00:00,Validated,PT15M,14.192,-21.711,0.0,98.52,47.65,,98.52,98.52
2024-01-12T22:00:00+00:00,Validated,PT15M,5.278,-20.603,0.0,96.13,44.54,,96.13,96.13
2024-01-12T22:15:00+00:00,Validated,PT15M,53.828,-53.435,0.0,99.46,52.83,,99.46,99.46
2024-01-12T22:30:00+00:00,Validated,PT15M,73.855,-62.949,0.0,99.46,57.2,,99.46,99.46
2024-01-12T22:45:00+00:00,Validated,PT15M,9.145,-0.806,0.0,99.46,51.59,,99.46,99.46
2024-01-12T23:00:00+00:00,Validated,PT15M,54.471,-98.248,0.0,104.35,58.84,,104.35,104.35
2024-01-12T23:15:00+00:00,Validated,PT15M,133.088,-200.546,1.94,112.06,58.84,,114.0,114.0
2024-01-12T23:30:00+00:00,Validated,PT15M,218.794,-238.126,5.59,176.83,57.66,,182.42,182.42
2024-01-12T23:45:00+00:00,Validated,PT15M,169.489,-147.432,0.0,176.83,22.96,,176.83,176.83
2024-01-13T00:00:00+00:00,Validated,PT15M,145.062,-164.008,2.14,103.84,58.84,,105.98,105.98
2024-01-13T00:15:00+00:00,Validated,PT15M,158.843,-166.507,2.47,103.84,58.84,,106.31,106.31
2024-01-13T00:30:00+00:00,Validated,PT15M,97.59,-93.677,0.0,181.3,55.79,,181.3,181.3
2024-01-13T00:45:00+00:00,Validated,PT15M,-63.514,58.48,0.0,181.3,55.68,,55.68,55.68
2024-01-13T01:00:00+00:00,Validated,PT15M,33.839,-73.485,0.0,103.9,58.84,,103.9,103.9
2024-01-13T01:15:00+00:00,Validated,PT15M,32.671,-41.646,0.0,106.76,34.03,,106.76,106.76
2024-01-13T01:30:00+00:00,Validated,PT15M,4.379,-13.434,0.0,103.84,58.58,,103.84,103.84
2024-01-13T01:45:00+00:00,Validated,PT15M,-50.329,46.784,0.0,103.84,58.47,,58.47,58.47
2024-01-13T02:00:00+00:00,Validated,PT15M,26.168,-46.676,0.0,103.84,58.84,,103.84,103.84
2024-01-13T02:15:00+00:00,Validated,PT15M,-20.015,1.797,0.0,103.84,53.84,,53.84,53.84
2024-01-13T02:30:00+00:00,Validated,PT15M,52.256,-69.506,0.0,103.84,53.84,,103.84,103.84
2024-01-13T02:45:00+00:00,Validated,PT15M,-22.909,25.585,0.0,103.84,53.84,,53.84,53.84
2024-01-13T03:00:00+00:00,Validated,PT15M,29.748,-38.767,0.0,103.84,53.84,,103.84,103.84
2024-01-13T03:15:00+00:00,Validated,PT15M,4.564,-16.62,0.0,103.84,53.84,,103.84,103.84
2024-01-13T03:30:00+00:00,Validated,PT15M,33.742,-46.343,0.0,103.84,53.84,,103.84,103.84
2024-01-13T03:45:00+00:00,Validated,PT15M,-30.836,40.717,0.0,103.84,46.43,,46.43,46.43
2024-01-13T04:00:00+00:00,Validated,PT15M,38.932,-38.099,0.0,103.84,53.84,,103.84,103.84
2024-01-13T04:15:00+00:00,Validated,PT15M,-61.335,74.448,0.0,103.84,47.35,,47.35,47.35
2024-01-13T04:30:00+00:00,Validated,PT15M,21.372,-39.582,0.0,103.84,53.84,,103.84,103.84
2024-01-13T04:45:00+00:00,Validated,PT15M,-90.46,100.069,0.0,103.84,53.77,,53.77,53.77
2024-01-13T05:00:00+00:00,Validated,PT15M,-79.438,95.457,0.0,103.84,28.7,,28.7,28.7
2024-01-13T05:15:00+00:00,Validated,PT15M,-102.967,109.19,0.0,103.84,53.84,,53.84,53.84
2024-01-13T05:30:00+00:00,Validated,PT15M,-160.896,158.918,1.54,103.84,53.84,,52.3,52.3
2024-01-13T05:45:00+00:00,Validated,PT15M,-31.489,-26.571,0.0,111.49,53.84,,111.49,111.49
2024-01-13T06:00:00+00:00,Validated,PT15M,53.519,-32.292,0.0,103.84,-11.45,,103.84,103.84
2024-01-13T06:15:00+00:00,Validated,PT15M,69.171,-67.353,0.0,103.84,53.84,,103.84,103.84
2024-01-13T06:30:00+00:00,Validated,PT15M,73.073,-85.963,0.0,103.84,53.84,,103.84,103.84
2024-01-13T06:45:00+00:00,Validated,PT15M,101.413,-107.532,0.0,103.84,53.84,,103.84,103.84
2024-01-13T07:00:00+00:00,Validated,PT15M,-11.614,8.811,0.0,103.84,51.56,,51.56,51.56
2024-01-13T07:15:00+00:00,Validated,PT15M,89.597,-111.986,0.0,103.84,53.84,,103.84,103.84
2024-01-13T07:30:00+00:00,Validated,PT15M,-35.705,36.793,0.0,103.84,53.84,,53.84,53.84
2024-01-13T07:45:00+00:00,Validated,PT15M,-30.512,22.681,0.0,103.84,53.84,,53.84,53.84
2024-01-13T08:00:00+00:00,Validated,PT15M,-25.954,6.87,0.0,111.25,53.84,,53.84,53.84
2024-01-13T08:15:00+00:00,Validated,PT15M,17.272,-31.023,0.0,108.91,58.84,,108.91,108.91
2024-01-13T08:30:00+00:00,Validated,PT15M,35.077,-43.125,0.0,107.8,58.84,,107.8,107.8
2024-01-13T08:45:00+00:00,Validated,PT15M,80.803,-93.725,0.0,107.8,58.84,,107.8,107.8
2024-01-13T09:00:00+00:00,Validated,PT15M,52.835,-105.711,0.0,116.8,58.84,,116.8,116.8
2024-01-13T09:15:00+00:00,Validated,PT15M,160.089,-246.387,2.91,123.57,10.0,,126.49,126.49
2024-01-13T09:30:00+00:00,Validated,PT15M,353.13,-392.021,23.58,189.67,53.84,,213.25,213.25
2024-01-13T09:45:00+00:00,Validated,PT15M,231.53,-230.423,21.15,189.67,58.84,,210.82,210.82
2024-01-13T10:00:00+00:00,Validated,PT15M,93.045,-99.326,0.0,189.67,58.84,,189.67,189.67
2024-01-13T10:15:00+00:00,Validated,PT15M,69.557,-115.111,0.0,176.83,58.84,,176.83,176.83
2024-01-13T10:30:00+00:00,Validated,PT15M,154.99,-261.814,3.51,111.9,58.84,,115.41,115.41
2024-01-13T10:45:00+00:00,Validated,PT15M,260.868,-266.9,7.68,258.68,18.28,,266.36,266.36
2024-01-13T11:00:00+00:00,Validated,PT15M,51.906,-56.416,0.0,175.8,55.96,,175.8,175.8
2024-01-13T11:15:00+00:00,Validated,PT15M,30.829,-108.373,0.0,112.65,21.03,,112.65,112.65
2024-01-13T11:30:00+00:00,Validated,PT15M,228.324,-235.377,2.73,196.27,28.38,,199.0,199.0
2024-01-13T11:45:00+00:00,Validated,PT15M,60.965,-69.731,0.0,176.83,58.84,,176.83,176.83
2024-01-13T12:00:00+00:00,Validated,PT15M,38.101,-103.746,0.0,106.86,58.39,,106.86,106.86
2024-01-13T12:15:00+00:00,Validated,PT15M,24.972,-98.111,0.0,105.45,58.84,,105.45,105.45
2024-01-13T12:30:00+00:00,Validated,PT15M,199.039,-248.417,2.79,163.14,10.0,,165.93,165.93
2024-01-13T12:45:00+00:00,Validated,PT15M,172.519,-183.178,5.3,150.3,58.84,,155.6,155.6
2024-01-13T13:00:00+00:00,Validated,PT15M,347.531,-366.146,12.62,150.3,58.84,,162.92,162.92
2024-01-13T13:15:00+00:00,Validated,PT15M,167.621,-171.47,11.6,150.3,58.72,,161.9,161.9
2024-01-13T13:30:00+00:00,Validated,PT15M,116.869,-140.762,0.0,150.3,58.84,,150.3,150.3
2024-01-13T13:45:00+00:00,Validated,PT15M,173.366,-156.539,1.92,150.3,53.72,,152.22,152.22
2024-01-13T14:00:00+00:00,Validated,PT15M,73.496,-87.398,0.0,103.84,22.81,,103.84,103.84
2024-01-13T14:15:00+00:00,Validated,PT15M,94.756,-101.981,0.0,103.84,58.83,,103.84,103.84
2024-01-13T14:30:00+00:00,Validated,PT15M,75.403,-124.069,0.0,237.1,58.84,,237.1,237.1
2024-01-13T14:45:00+00:00,Validated,PT15M,24.203,-20.829,0.0,237.1,35.65,,237.1,237.1
2024-01-13T15:00:00+00:00,Validated,PT15M,97.148,-97.143,0.0,103.84,56.64,,103.84,103.84
2024-01-13T15:15:00+00:00,Validated,PT15M,122.47,-123.953,0.0,103.84,57.8,,103.84,103.84
2024-01-13T15:30:00+00:00,Validated,PT15M,9.305,-4.485,0.0,103.84,18.03,,103.84,103.84
2024-01-13T15:45:00+00:00,Validated,PT15M,-18.719,39.658,0.0,105.39,50.36,,50.36,50.36
2024-01-13T16:00:00+00:00,Validated,PT15M,197.103,-217.309,1.41,111.1,47.75,,112.51,112.51
2024-01-13T16:15:00+00:00,Validated,PT15M,279.059,-292.279,7.33,245.0,58.84,,252.33,252.33
2024-01-13T16:30:00+00:00,Validated,PT15M,235.399,-287.469,10.9,261.07,53.84,,271.97,271.97
2024-01-13T16:45:00+00:00,Validated,PT15M,164.529,-194.524,5.79,250.0,53.84,,255.79,255.79
2024-01-13T17:00:00+00:00,Validated,PT15M,133.798,-134.158,0.0,237.1,53.84,,237.1,237.1
2024-01-13T17:15:00+00:00,Validated,PT15M,75.328,-78.518,0.0,245.0,46.18,,245.0,245.0
2024-01-13T17:30:00+00:00,Validated,PT15M,46.008,-46.582,0.0,245.0,53.84,,245.0,245.0
2024-01-13T17:45:00+00:00,Validated,PT15M,-8.162,6.052,0.0,250.0,53.84,,53.84,53.84
2024-01-13T18:00:00+00:00,Validated,PT15M,82.662,-150.554,0.65,127.7,53.84,,128.36,128.36
2024-01-13T18:15:00+00:00,Validated,PT15M,56.285,-58.752,0.0,250.0,53.84,,250.0,250.0
2024-01-13T18:30:00+00:00,Validated,PT15M,65.034,-66.305,0.0,250.0,53.76,,250.0,250.0
2024-01-13T18:45:00+00:00,Validated,PT15M,-59.108,74.049,0.0,121.27,55.97,,55.97,55.97
2024-01-13T19:00:00+00:00,Validated,PT15M,81.443,-111.57,0.0,122.17,58.84,,122.17,122.17
2024-01-13T19:15:00+00:00,Validated,PT15M,49.952,-41.372,0.0,117.0,57.22,,117.0,117.0
2024-01-13T19:30:00+00:00,Validated,PT15M,-67.44,103.48,0.0,117.0,23.88,,23.88,23.88
2024-01-13T19:45:00+00:00,Validated,PT15M,30.437,-15.329,0.0,117.0,43.89,,117.0,117.0
2024-01-13T20:00:00+00:00,Validated,PT15M,275.826,-288.26,2.01,104.12,53.84,,106.13,106.13
2024-01-13T20:15:00+00:00,Validated,PT15M,134.273,-121.866,0.0,245.0,53.84,,245.0,245.0
2024-01-13T20:30:00+00:00,Validated,PT15M,1.007,17.991,0.0,245.0,49.78,,49.78,49.78
2024-01-13T20:45:00+00:00,Validated,PT15M,13.29,-3.087,0.0,104.12,53.84,,104.12,104.12
2024-01-13T21:00:00+00:00,Validated,PT15M,53.296,-77.254,0.0,113.71,53.84,,113.71,113.71
2024-01-13T21:15:00+00:00,Validated,PT15M,152.281,-144.936,0.0,113.71,53.84,,113.71,113.71
2024-01-13T21:30:00+00:00,Validated,PT15M,32.068,-23.915,0.0,113.71,53.84,,113.71,113.71
2024-01-13T21:45:00+00:00,Validated,PT15M,14.673,8.982,0.0,113.71,46.04,,46.04,46.04
2024-01-13T22:00:00+00:00,Validated,PT15M,51.823,-58.823,0.0,103.84,49.92,,103.84,103.84
2024-01-13T22:15:00+00:00,Validated,PT15M,-105.138,164.436,1.09,103.84,9.57,,8.48,8.48
2024-01-13T22:30:00+00:00,Validated,PT15M,-91.408,117.406,0.0,103.84,35.47,,35.47,35.47
2024-01-13T22:45:00+00:00,Validated,PT15M,-55.182,95.747,0.0,103.84,-63.72,,-63.72,-63.72
2024-01-13T23:00:00+00:00,Validated,PT15M,235.905,-451.967,12.48,165.34,53.84,,177.82,177.82
2024-01-13T23:15:00+00:00,Validated,PT15M,404.734,-384.462,73.05,207.84,-64.35,,280.89,280.89
2024-01-13T23:30:00+00:00,Validated,PT15M,363.63,-319.035,36.14,195.0,-237.48,,231.14,231.14
2024-01-13T23:45:00+00:00,Validated,PT15M,245.491,-177.785,8.61,195.0,-400.42,,203.61,203.61
2024-01-14T00:00:00+00:00,Validated,PT15M,152.571,-161.007,2.63,195.0,-157.31,,197.63,197.63
2024-01-14T00:15:00+00:00,Validated,PT15M,283.023,-300.541,6.63,151.05,-66.41,,157.69,157.69
2024-01-14T00:30:00+00:00,Validated,PT15M,193.482,-243.124,12.12,195.0,-68.16,,207.12,207.12
2024-01-14T00:45:00+00:00,Validated,PT15M,229.586,-230.239,6.96,207.84,-37.11,,214.8,214.8
2024-01-14T01:00:00+00:00,Validated,PT15M,174.223,-174.198,4.33,195.0,-37.06,,199.33,199.33
2024-01-14T01:15:00+00:00,Validated,PT15M,107.594,-87.037,0.0,195.0,-38.72,,195.0,195.0
2024-01-14T01:30:00+00:00,Validated,PT15M,18.339,4.946,0.0,149.9,-86.89,,-86.89,-86.89
2024-01-14T01:45:00+00:00,Validated,PT15M,-6.88,26.816,0.0,149.9,-110.68,,-110.68,-110.68
2024-01-14T02:00:00+00:00,Validated,PT15M,33.988,-55.83,0.0,149.9,-213.18,,149.9,149.9
2024-01-14T02:15:00+00:00,Validated,PT15M,-15.742,18.564,0.0,149.9,-150.9,,-150.9,-150.9
2024-01-14T02:30:00+00:00,Validated,PT15M,-30.173,20.042,0.0,149.9,-128.66,,-128.66,-128.66
2024-01-14T02:45:00+00:00,Validated,PT15M,15.498,-9.832,0.0,149.9,-156.42,,149.9,149.9
2024-01-14T03:00:00+00:00,Validated,PT15M,-6.182,-0.1,0.0,153.1,-206.48,,153.1,153.1
2024-01-14T03:15:00+00:00,Validated,PT15M,-26.058,-0.088,0.0,149.9,-267.53,,149.9,149.9
2024-01-14T03:30:00+00:00,Validated,PT15M,-1.353,-39.69,0.0,150.56,-53.71,,150.56,150.56
